GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
450,259LBR,42846,14/04/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Foya,Tengia,Foya,8.27000,-10.31000,1,Xinhua,,0
450,260LBR,42845,14/04/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,See Original Data,See Original Data,0
450,258LBR,42847,14/04/2001,2001,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,Xinhua,,0
450,261LBR,42848,15/04/2001,2001,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,Xinhua,fighting between rebels and gov killed civilians,0
450,263LBR,42849,15/04/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Foya,Tengia,Foya,8.27000,-10.31000,1,Xinhua,,0
450,262LBR,42851,15/04/2001,2001,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,Xinhua,,0
450,264LBR,42850,15/04/2001,2001,3,Violence against civilians,Civilians (Liberia),,7,Military Forces of Liberia (1997-2003),,1,17,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,265LBR,42852,16/04/2001,2001,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,Xinhua,fighting between rebels and gov killed civilians,0
450,267LBR,42853,16/04/2001,2001,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,See Original Data,See Original Data,0
450,266LBR,42854,16/04/2001,2001,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,Xinhua,,0
450,268LBR,42855,17/04/2001,2001,1,Violence against civilians,LURD: Liberians United for Reconciliation and Democracy,,2,Civilians (Liberia),,7,27,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Daily Telegraph,"Liberia's sports minister was killed yesterday when his helicopter was attacked near the nation's northern border, the Government said.",1
450,269LBR,42856,21/04/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,See Original Data,See Original Data,0
450,270LBR,42857,21/04/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Lower Kru Coast,Guma/Mende,Vahun,8.06390,-10.50330,1,See Original Data,See Original Data,0
450,271LBR,42858,21/04/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,272LBR,42859,21/04/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,See Original Data,See Original Data,0
450,273LBR,42860,24/04/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,See Original Data,See Original Data,0
450,274LBR,42861,25/04/2001,2001,1,Battle-Non-state actor overtakes territory,Military Forces of Guinea (1984-2008),LURD: Liberians United for Reconciliation and Democracy,8,Military Forces of Liberia (1997-2003),,1,18,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,See Original Data,See Original Data,0
450,275LBR,42862,26/04/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,See Original Data,See Original Data,0
450,276LBR,42863,30/04/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Salayea,Palama,Salayea,7.62000,-9.50000,1,Reuters,"Gov recaptured town, rebels reportedly killed but no figure given",0
450,277LBR,42864,01/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Salayea,Palama,Salayea,7.62000,-9.50000,1,Reuters,"Gov recaptured town, rebels reportedly killed but no figure given",0
450,278LBR,42865,01/05/2001,2001,1,Battle-Non-state actor overtakes territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,See Original Data,See Original Data,0
450,279LBR,42868,02/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,Associated Press,,0
450,280LBR,42867,02/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Lower Kru Coast,Guma/Mende,Vahun,8.06390,-10.50330,1,Associated Press,gov took back control of key towns Vahun and Zorzor,0
450,281LBR,42866,02/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Salayea,Palama,Salayea,7.62000,-9.50000,1,Reuters,"Gov recaptured town, rebels reportedly killed but no figure given",0
450,282LBR,42870,03/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,Associated Press,,0
450,283LBR,42869,03/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Lower Kru Coast,Guma/Mende,Vahun,8.06390,-10.50330,1,Associated Press,gov took back control of key towns Vahun and Zorzor,0
450,284LBR,42871,05/05/2001,2001,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,Protesting over UN trade sanctions on Liberian diamonds,0
450,285LBR,42872,06/05/2001,2001,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,Protesting over UN trade sanctions on Liberian diamonds,0
450,286LBR,42873,07/05/2001,2001,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Agence France Presse,Protesting over UN trade sanctions on Liberian diamonds,0
450,287LBR,42874,08/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,288LBR,42875,08/05/2001,2001,1,Battle-Non-state actor overtakes territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Foya,Tengia,Foya,8.27000,-10.31000,1,See Original Data,See Original Data,0
450,289LBR,42876,15/05/2001,2001,3,Violence against civilians,Civilians (Liberia),,7,Military Forces of Liberia (1997-2003),,1,17,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,290LBR,42877,15/05/2001,2001,3,Violence against civilians,Civilians (Liberia),,7,LURD: Liberians United for Reconciliation and Democracy,,2,27,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,291LBR,42878,19/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Foya,Tengia,Foya,8.27000,-10.31000,1,Llyod's List Casualty Report,,0
450,292LBR,42879,20/05/2001,2001,1,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Foya,Tengia,Foya,8.27000,-10.31000,1,Llyod's List Casualty Report,,0
450,293LBR,42881,24/05/2001,2001,1,Battle-No change of territory,Military Forces of Guinea (1984-2008),LURD: Liberians United for Reconciliation and Democracy,8,Military Forces of Liberia (1997-2003),,1,18,Liberia,Lofa,Zorzor,Ziama,Yeala,7.82583,-9.40250,1,See Original Data,See Original Data,0
450,294LBR,42880,24/05/2001,2001,1,Battle-No change of territory,Military Forces of Guinea (1984-2008),,8,Military Forces of Liberia (1997-2003),,1,18,Liberia,Lofa,Zorzor,Ziama,Yeala,7.82583,-9.40250,1,"AP, 5/26/2001",Guinean military attacks Liberian army in support of Liberian dissidents,1
450,295LBR,42882,31/05/2001,2001,1,Battle-Non-state actor overtakes territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,Associated Press,,0
450,296LBR,42883,01/06/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Gbapolu,Belleh,Bartee,Belleh Yalleh,7.37630,-9.99830,1,See Original Data,See Original Data,0
450,297LBR,42884,01/06/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,See Original Data,See Original Data,0
450,298LBR,42885,03/06/2001,2001,2,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Zorzor,Gizzima,Zorzor,7.78000,-9.43000,1,See Original Data,See Original Data,0
450,299LBR,42886,04/06/2001,2001,2,Battle-Government regains territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Zorzor,Ziama,Yeala,7.82583,-9.40250,1,See Original Data,See Original Data,0
450,300LBR,42887,05/06/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,301LBR,42888,15/06/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Gbapolu,Kongba,Jawejeh,Gelahun,7.82880,-10.47250,1,See Original Data,See Original Data,0
450,302LBR,42889,15/06/2001,2001,3,Violence against civilians,Civilians (Liberia),,7,Military Forces of Liberia (1997-2003),,1,17,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,303LBR,42890,15/06/2001,2001,3,Violence against civilians,Civilians (Liberia),,7,LURD: Liberians United for Reconciliation and Democracy,,2,27,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,304LBR,42891,01/07/2001,2001,1,Strategic development,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Gbapolu,Bopolu,Bondi-Mandingo,Bopolu,7.06660,-10.48750,1,See Original Data,See Original Data,0
450,305LBR,42892,08/07/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Lower Kru Coast,Guma/Mende,Vahun,8.06390,-10.50330,1,See Original Data,See Original Data,0
450,306LBR,42893,08/07/2001,2001,2,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,307LBR,42894,12/07/2001,2001,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,Associated Press Newswires,gov allegedly killed 8 rebels crossing border from Guinea,8
450,308LBR,42895,15/07/2001,2001,3,Violence against civilians,Civilians (Liberia),,7,Military Forces of Liberia (1997-2003),,1,17,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,309LBR,42896,15/07/2001,2001,3,Violence against civilians,Civilians (Liberia),,7,LURD: Liberians United for Reconciliation and Democracy,,2,27,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,See Original Data,See Original Data,0
450,310LBR,42897,20/07/2001,2001,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,BBC Monitoring,"gov claims to have killed 15 rebels in fresh fighting in lofa county, location not specified",8
450,311LBR,42898,21/07/2001,2001,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,1,BBC Monitoring,"gov claims to have killed 15 rebels in fresh fighting in lofa county, location not specified",7
450,312LBR,42899,01/08/2001,2001,1,Strategic development,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Bomi,Klay,Senjeh,Tubmanburg,6.87110,-10.82800,1,See Original Data,See Original Data,0
450,313LBR,42900,18/08/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,314LBR,42901,19/08/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,315LBR,42902,20/08/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,317LBR,42903,01/09/2001,2001,1,Strategic development,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Bong,Jorquelleh,Jorquelleh,Gbarnga,7.00000,-9.47000,1,See Original Data,See Original Data,0
450,316LBR,42904,01/09/2001,2001,1,Violence against civilians,Civilians (Liberia),,7,LURD: Liberians United for Reconciliation and Democracy,,2,27,Liberia,Lofa,Kolahun,Hembeh,Gbopolu,7.91667,-10.00000,2,See Original Data,See Original Data,0
450,318LBR,42905,02/09/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Hembeh,Gbopolu,7.91667,-10.00000,2,See Original Data,See Original Data,0
450,319LBR,42906,15/10/2001,2001,3,Strategic development,LURD: Liberians United for Reconciliation and Democracy,,2,,,0,20,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,See Original Data,See Original Data,0
450,320LBR,42907,29/10/2001,2001,1,Violence against civilians,Civilians (Liberia),,7,Anti-Terrorist Unit of Liberia (1997-2003),,1,17,Liberia,Montserrado,Careysburg,Mount Coffee,Careysburg,6.40330,-10.54860,1,See Original Data,See Original Data,0
450,321LBR,42908,26/11/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Gbapolu,Belleh,Bartee,Belle Fassamah,7.52222,-9.99944,1,See Original Data,See Original Data,0
450,322LBR,42911,26/11/2001,2001,1,Battle-No change of territory,LURD: Liberians United for Reconciliation and Democracy,,2,Military Forces of Liberia (1997-2003),,1,12,Liberia,Gbapolu,Bopolu,Bondi-Mandingo,Bopolu,7.06660,-10.48750,1,Reuters,,0
450,323LBR,42909,26/11/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Lofa,Kolahun,Hembeh,Gbopolu,7.91667,-10.00000,2,See Original Data,See Original Data,0
450,324LBR,42910,26/11/2001,2001,1,Battle-No change of territory,Military Forces of Liberia (1997-2003),,1,LURD: Liberians United for Reconciliation and Democracy,,2,12,Liberia,Gbapolu,Belleh,Lobaizue,Belle Baloma,7.57080,-9.97390,1,See Original Data,See Original Data,0
450,325LBR,42912,27/11/2001,2001,1,Violence against civilians,Civilians (Liberia),,7,LURD: Liberians United for Reconciliation and Democracy,,2,27,Liberia,Gbapolu,Belleh,Bartee,Belle Fassamah,7.52222,-9.99944,1,See Original Data,See Original Data,0
450,326LBR,42913,27/11/2001,2001,1,Violence against civilians,Civilians (Liberia),,7,LURD: Liberians United for Reconciliation and Democracy,,2,27,Liberia,Gbapolu,Belleh,Lobaizue,Belle Baloma,7.57080,-9.97390,1,See Original Data,See Original Data,0
